crn,subject,title,course_num,credits,section,campus,days,start_dates,end_dates,times,linked
89595,MATH,"Engineering Mathematics I",133,0,L12," USask - Main Saskatoon Campus","'Friday', 'Friday', 'Friday', 'Friday', 'Friday'","'06-Oct-2025', '08-Sep-2025', '29-Sep-2025', '13-Oct-2025', '17-Nov-2025'","'13-Oct-2025', '21-Sep-2025', '05-Oct-2025', '02-Nov-2025', '23-Nov-2025'","'0930 - 1050', '1100 - 1220', '1100 - 1220', '1100 - 1220', '1100 - 1220'","89552,89551,89556,89557,89550,89553,89558,89559,89554,89555,89560,89561"
87572,MATH,"Introduction to Mathematical Reasoning",163,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1230 - 1320'",""
86519,MATH,"Introduction to Linear Algebra",164,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday', 'Tuesday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'1230 - 1320', '1600 - 1720'",""
90093,MATH,"Introduction to Linear Algebra",164,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
90094,MATH,"Introduction to Linear Algebra",164,3,W11,"Suncrest College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
90095,MATH,"Introduction to Linear Algebra",164,3,W15," USask - Prince Albert Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
90096,MATH,"Introduction to Linear Algebra",164,3,W21,"Great Plains College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
90097,MATH,"Introduction to Linear Algebra",164,3,W41,"Northlands College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
90098,MATH,"Introduction to Linear Algebra",164,3,W51,"North West College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
90099,MATH,"Introduction to Linear Algebra",164,3,W81,"Southeast College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
87324,MATH,"Advanced Calculus I",176,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday', 'Wednesday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'0930 - 1020', '1430 - 1550'",""
81087,MATH,"Calculus III for Engineers",223,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1230 - 1320'","82837,82836,82835"
81088,MATH,"Calculus III for Engineers",223,3,05," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1420'","82837,82836,82835"
82835,MATH,"Calculus III for Engineers",223,0,L01," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1630 - 1750'","81087,81088"
82836,MATH,"Calculus III for Engineers",223,0,L02," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1630 - 1750'","81087,81088"
82837,MATH,"Calculus III for Engineers",223,0,L03," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1630 - 1750'","81087,81088"
80681,MATH,"Introduction to Differential Equations",238,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday', 'Tuesday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'1000 - 1120', '1430 - 1550'",""
80683,MATH,"Linear Algebra II",266,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1230 - 1320'",""
80684,MATH,"Vector Calculus I",276,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1020'",""
84147,MATH,"Applied Differential Equations",331,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday', 'Thursday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'1130 - 1220', '1430 - 1550'",""
84571,MATH,"Mathematical Modelling I",336,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1420'",""
89845,MATH,"Differential Equations and Special Functions",339,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1220'",""
83523,MATH,"Elementary Differential Geometry",352,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1020'",""
83955,MATH,"Group Theory",361,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1420'",""
80685,MATH,"Number Theory",364,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1520'",""
80688,MATH,"Real Analysis I",371,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1230 - 1320'",""
87825,MATH,"Honours Thesis in Mathematics and Statistics",402,0.01,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
91662,MATH,"Representation Theory of Groups",460,3,05," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1420'",""
91664,MATH,"Representation Theory of Group",872,3,09," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1420'",""
81471,MATH,"Seminar",990,0.01,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81383,MATH,"Research &ndash; Thesis",994,15,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81472,MATH,"Research &ndash; Dissertation",996,15,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
80448,ME,"Introduction to Materials and Manufacturing",214,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1420'","81897,82535,81286,81896,81287"
81286,ME,"Introduction to Materials and Manufacturing",214,0,L01," USask - Main Saskatoon Campus","'Friday', 'Friday', 'Friday', 'Friday', 'Friday', 'Friday'","'19-Sep-2025', '03-Oct-2025', '17-Oct-2025', '31-Oct-2025', '21-Nov-2025', '05-Dec-2025'","'19-Sep-2025', '03-Oct-2025', '17-Oct-2025', '31-Oct-2025', '21-Nov-2025', '05-Dec-2025'","'0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120'","80448"
81896,ME,"Introduction to Materials and Manufacturing",214,0,L03," USask - Main Saskatoon Campus","'Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday'","'08-Sep-2025', '22-Sep-2025', '06-Oct-2025', '20-Oct-2025', '03-Nov-2025', '24-Nov-2025'","'08-Sep-2025', '22-Sep-2025', '06-Oct-2025', '20-Oct-2025', '03-Nov-2025', '24-Nov-2025'","'0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120'","80448"
81287,ME,"Introduction to Materials and Manufacturing",214,0,L05," USask - Main Saskatoon Campus","'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday'","'17-Sep-2025', '01-Oct-2025', '15-Oct-2025', '29-Oct-2025', '19-Nov-2025', '03-Dec-2025'","'17-Sep-2025', '01-Oct-2025', '15-Oct-2025', '29-Oct-2025', '19-Nov-2025', '03-Dec-2025'","'0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120'","80448"
81897,ME,"Introduction to Materials and Manufacturing",214,0,L07," USask - Main Saskatoon Campus","'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday'","'10-Sep-2025', '24-Sep-2025', '08-Oct-2025', '22-Oct-2025', '05-Nov-2025', '26-Nov-2025'","'10-Sep-2025', '24-Sep-2025', '08-Oct-2025', '22-Oct-2025', '05-Nov-2025', '26-Nov-2025'","'0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120'","80448"
82535,ME,"Introduction to Materials and Manufacturing",214,0,L09," USask - Main Saskatoon Campus","'Friday', 'Friday', 'Friday', 'Friday', 'Friday', 'Friday'","'12-Sep-2025', '26-Sep-2025', '10-Oct-2025', '24-Oct-2025', '07-Nov-2025', '28-Nov-2025'","'12-Sep-2025', '26-Sep-2025', '10-Oct-2025', '24-Oct-2025', '07-Nov-2025', '28-Nov-2025'","'0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120'","80448"
80449,ME,"Thermodynamics I",227,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1530 - 1620'","91676,81307,82543,82546,81274,82545,82544"
81274,ME,"Thermodynamics I",227,0,L01," USask - Main Saskatoon Campus","'Tuesday', 'Tuesday', 'Tuesday', 'Tuesday', 'Tuesday'","'16-Sep-2025', '14-Oct-2025', '28-Oct-2025', '02-Dec-2025', '18-Nov-2025'","'16-Sep-2025', '14-Oct-2025', '28-Oct-2025', '02-Dec-2025', '18-Nov-2025'","'1430 - 1720', '1430 - 1720', '1430 - 1720', '1430 - 1720', '1430 - 1720'","80449"
82543,ME,"Thermodynamics I",227,0,L03," USask - Main Saskatoon Campus","'Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday'","'08-Sep-2025', '22-Sep-2025', '06-Oct-2025', '03-Nov-2025', '24-Nov-2025', '20-Oct-2025'","'08-Sep-2025', '22-Sep-2025', '06-Oct-2025', '03-Nov-2025', '24-Nov-2025', '20-Oct-2025'","'0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120'","80449"
81307,ME,"Thermodynamics I",227,0,L05," USask - Main Saskatoon Campus","'Thursday', 'Thursday', 'Thursday', 'Thursday', 'Thursday', 'Thursday'","'18-Sep-2025', '02-Oct-2025', '16-Oct-2025', '30-Oct-2025', '20-Nov-2025', '04-Dec-2025'","'18-Sep-2025', '02-Oct-2025', '16-Oct-2025', '30-Oct-2025', '20-Nov-2025', '04-Dec-2025'","'1430 - 1720', '1430 - 1720', '1430 - 1720', '1430 - 1720', '1430 - 1720', '1430 - 1720'","80449"
82544,ME,"Thermodynamics I",227,0,L07," USask - Main Saskatoon Campus","'Thursday', 'Thursday', 'Thursday', 'Thursday', 'Thursday', 'Thursday'","'11-Sep-2025', '25-Sep-2025', '09-Oct-2025', '23-Oct-2025', '06-Nov-2025', '27-Nov-2025'","'11-Sep-2025', '25-Sep-2025', '09-Oct-2025', '23-Oct-2025', '06-Nov-2025', '27-Nov-2025'","'1430 - 1720', '1430 - 1720', '1430 - 1720', '1430 - 1720', '1430 - 1720', '1430 - 1720'","80449"
82545,ME,"Thermodynamics I",227,0,L09," USask - Main Saskatoon Campus","'Friday', 'Friday', 'Friday', 'Friday', 'Friday', 'Friday'","'26-Sep-2025', '10-Oct-2025', '24-Oct-2025', '07-Nov-2025', '28-Nov-2025', '12-Sep-2025'","'26-Sep-2025', '10-Oct-2025', '24-Oct-2025', '07-Nov-2025', '28-Nov-2025', '12-Sep-2025'","'0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120'","80449"
82546,ME,"Thermodynamics I",227,0,L11," USask - Main Saskatoon Campus","'Friday', 'Friday', 'Friday', 'Friday', 'Friday', 'Friday'","'19-Sep-2025', '03-Oct-2025', '17-Oct-2025', '31-Oct-2025', '21-Nov-2025', '05-Sep-2025'","'19-Sep-2025', '03-Oct-2025', '17-Oct-2025', '31-Oct-2025', '21-Nov-2025', '05-Sep-2025'","'0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120'","80449"
91676,ME,"Thermodynamics I",227,0,L13," USask - Main Saskatoon Campus","'Tuesday', 'Tuesday', 'Tuesday', 'Tuesday', 'Tuesday', 'Tuesday'","'09-Sep-2025', '23-Sep-2025', '07-Oct-2025', '21-Oct-2025', '04-Nov-2025', '25-Nov-2025'","'09-Sep-2025', '23-Sep-2025', '07-Oct-2025', '21-Oct-2025', '04-Nov-2025', '25-Nov-2025'","'1130 - 1420', '1130 - 1420', '1130 - 1420', '1130 - 1420', '1130 - 1420', '1130 - 1420'","80449"
80451,ME,"Mechanics of Materials I",313,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1030 - 1120'",""
80457,ME,"Engineering Analysis II",321,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1250'",""
80458,ME,"Engineering Materials",324,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1020'",""
80459,ME,"Heat Transfer",327,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0950'",""
85316,ME,"Manufacturing Processes",330,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1230 - 1320'",""
80460,ME,"Thermodynamics II",417,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1550'",""
81288,ME,"Mechanical Engineering Laboratory II",418,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 1120'",""
81289,ME,"Mechanical Engineering Laboratory II",418,3,03," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 1120'",""
80461,ME,"Control Systems",431,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1420'",""
91731,ME,"Imaging Biomechanics",452,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1250'","91732"
91732,ME,"Imaging Biomechanics",452,0,L02," USask - Main Saskatoon Campus","'Friday', 'Friday', 'Friday', 'Friday', 'Friday', 'Friday'","'19-Sep-2025', '03-Oct-2025', '17-Oct-2025', '31-Oct-2025', '21-Nov-2025', '05-Dec-2025'","'19-Sep-2025', '03-Oct-2025', '17-Oct-2025', '31-Oct-2025', '21-Nov-2025', '05-Dec-2025'","'0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120', '0830 - 1120'","91731"
91018,ME,"Introduction to Aerodynamics",471,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1220'","91019"
91019,ME,"Introduction to Aerodynamics",471,0,L01," USask - Main Saskatoon Campus","'Friday', 'Friday', 'Friday', 'Friday', 'Friday', 'Friday'","'26-Sep-2025', '10-Oct-2025', '24-Oct-2025', '07-Nov-2025', '28-Nov-2025', '12-Sep-2025'","'26-Sep-2025', '10-Oct-2025', '24-Oct-2025', '07-Nov-2025', '28-Nov-2025', '12-Sep-2025'","'1430 - 1720', '1430 - 1720', '1430 - 1720', '1430 - 1720', '1430 - 1720', '1430 - 1720'","91018"
90374,ME,"Mechanical Engineering Research Project",488,3,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
80465,ME,"Thermal Systems Design",491,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1420'","82759"
82759,ME,"Thermal Systems Design",491,0,L01," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1600 - 1720'","80465"
81325,ME,"Industrial Design Project",495,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1600 - 1720'",""
85317,ME,"Acoustics and Vibrations in Design",497,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1230 - 1320'","85318"
85318,ME,"Acoustics and Vibrations in Design",497,0,L01," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1550'","85317"
83076,ME,"Instrumentation",498,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1250'","83077"
83077,ME,"Instrumentation",498,0,L01," USask - Main Saskatoon Campus","'Friday', 'Friday', 'Friday', 'Friday', 'Friday', 'Friday'","'17-Oct-2025', '19-Sep-2025', '03-Oct-2025', '31-Oct-2025', '21-Nov-2025', '05-Dec-2025'","'17-Oct-2025', '19-Sep-2025', '03-Oct-2025', '31-Oct-2025', '21-Nov-2025', '05-Dec-2025'","'1430 - 1720', '1430 - 1720', '1430 - 1720', '1430 - 1720', '1430 - 1720', '1430 - 1720'","83076"
90465,ME,"Advanced Imaging Biomechanics",805,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1250'",""
86899,ME,"Nonlinear Dynamic Modelling",830,3,10," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'",""
82634,ME,"Advanced Surface Engineering",842,3,01," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 1120'",""
85642,ME,"Mechanical Vibrations",854,3,03," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1230 - 1320'","86736"
86736,ME,"Mechanical Vibrations",854,0,L03," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1550'","85642"
86111,ME,"Systems Identification and Parameter Estimation",866,3,01," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'",""
87359,ME,"Experimental Fluid Mechanics",871,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'",""
81389,ME,"Fundamentals of Fluid Dynamics",872,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0950'",""
81083,ME,"Heating Ventilating Air Conditioning",875,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1420'","86728"
86728,ME,"Heating Ventilating Air Conditioning",875,0,L01," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1600 - 1720'","81083"
91453,ME,"Thermodynamics",877,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0950'",""
83313,ME,"Numerical Fluid Dynamics and Heat Transfer",879,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1220'",""
86717,ME,"Advanced Engineering Design Methodology",886,3,02," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1720'",""
91393,ME,"Seminar",990,0.01,01," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'07-Apr-2026'","'1630 - 1820'",""
86722,ME,"Seminar",990,0.01,02," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1620'",""
81686,ME,"Research &ndash; Project",992,15,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81090,ME,"Research &ndash; Thesis",994,15,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81094,ME,"Research &ndash; Dissertation",996,15,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
91814,MEDC,"Selected Topics in Medicine",308,16,01B," USask - Main Saskatoon Campus","''","'20-Aug-2025'","'07-Nov-2025'","'None - None'",""
91820,MEDC,"Selected Topics in Medicine",308,16,01C," USask - Regina Campus","''","'20-Aug-2025'","'07-Nov-2025'","'None - None'",""
91796,MEDC,"Selected Topics in Medicine",308,16,04," USask - Regina Campus","'Tuesday'","'12-Aug-2025'","'09-Dec-2025'","'0800 - 1220'",""
91798,MEDC,"Selected Topics in Medicine",308,16,05," USask - Prince Albert Campus","'Tuesday'","'12-Aug-2025'","'09-Dec-2025'","'0800 - 1220'",""
91773,MEDC,"Clinical Rotations I",332,25,03," USask - Prince Albert Campus","''","'21-Jul-2025'","'08-Dec-2025'","'None - None'",""
91808,MEDC,"Clinical Rotations II",432,42,01," USask - Main Saskatoon Campus","''","'15-Jul-2025'","'19-Dec-2025'","'None - None'",""
91809,MEDC,"Clinical Rotations II",432,42,02," USask - Regina Campus","''","'15-Jul-2025'","'19-Dec-2025'","'None - None'",""
81925,MUS,"Fundamentals of Music I Exploring Foundations",101,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
82059,MUS,"Fundamentals of Music I Exploring Foundations",101,3,W11,"Suncrest College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
83846,MUS,"Fundamentals of Music I Exploring Foundations",101,3,W15," USask - Prince Albert Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86989,MUS,"Fundamentals of Music I Exploring Foundations",101,3,W41,"Northlands College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
83842,MUS,"Fundamentals of Music I Exploring Foundations",101,3,W51,"North West College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86990,MUS,"Fundamentals of Music I Exploring Foundations",101,3,W81,"Southeast College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
82903,MUS,"History of Popular Music",111,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
83146,MUS,"History of Popular Music",111,3,W11,"Suncrest College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
83847,MUS,"History of Popular Music",111,3,W15," USask - Prince Albert Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
83163,MUS,"History of Popular Music",111,3,W21,"Great Plains College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86991,MUS,"History of Popular Music",111,3,W41,"Northlands College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
83843,MUS,"History of Popular Music",111,3,W51,"North West College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86992,MUS,"History of Popular Music",111,3,W81,"Southeast College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81927,MUS,"Musicianship I",120,2,01," USask - Main Saskatoon Campus","'Monday,Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1030 - 1120'",""
80851,MUS,"Event Attendance",129,0.01,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1230 - 1320'",""
